k_mean,lambda,loss,loss_data,loss_phy,mae,rmse,val_loss,val_loss_data,val_loss_phy,val_mae,val_rmse,learning_rate
0.9566426277160645,1.0,7.399913787841797,7.387948036193848,0.011970393359661102,1.564185619354248,2.718700647354126,6.6794586181640625,6.6719536781311035,0.0075026447884738445,1.353800654411316,2.586055278778076,0.0010000000474974513
0.9566426277160645,0.9999911189079285,4.81865119934082,4.799907207489014,0.018745893612504005,1.3130937814712524,2.191075086593628,2.786712884902954,2.764878988265991,0.021832192316651344,1.000969648361206,1.6627272367477417,0.0010000000474974513
0.9566426277160645,0.9999644756317139,4.013044834136963,3.992666482925415,0.020379647612571716,1.1850658655166626,1.998125433921814,3.0760884284973145,3.0512702465057373,0.0248191449791193,0.9128569960594177,1.7468489408493042,0.0010000000474974513
0.9566426277160645,0.9999200701713562,3.6788992881774902,3.6571555137634277,0.021744437515735626,1.1165469884872437,1.9126267433166504,3.394174575805664,3.3667409420013428,0.027434471994638443,0.9611590504646301,1.8352062702178955,0.0010000000474974513
0.9566426277160645,0.9998579025268555,3.3597421646118164,3.3379745483398438,0.02177124284207821,1.0711828470230103,1.8259971141815186,4.1843366622924805,4.1683783531188965,0.015961915254592896,1.2057069540023804,2.0432422161102295,0.0010000000474974513
0.9566426277160645,0.9997779726982117,3.047760009765625,3.025568962097168,0.02219533920288086,1.0256890058517456,1.7396293878555298,2.273827075958252,2.2557621002197266,0.018069174140691757,0.8788750767707825,1.5016460418701172,0.0010000000474974513
0.9566426277160645,0.9996802806854248,2.7695136070251465,2.7468442916870117,0.022674284875392914,0.9725730419158936,1.6574687957763672,2.0467891693115234,2.035160779953003,0.011632030829787254,0.9841464757919312,1.4264945983886719,0.0010000000474974513
0.9566426277160645,0.9995648264884949,2.6827995777130127,2.660463333129883,0.02234622836112976,0.9609133005142212,1.6309778690338135,1.855515480041504,1.8385978937149048,0.016925206407904625,0.8602217435836792,1.3555833101272583,0.0010000000474974513
0.9566426277160645,0.9994316101074219,2.586225986480713,2.563981056213379,0.022258184850215912,0.9363582730293274,1.601338267326355,2.190540313720703,2.174497365951538,0.016052084043622017,0.8966248631477356,1.47469961643219,0.0010000000474974513
0.9566426277160645,0.9992806911468506,2.584754705429077,2.563070297241211,0.021699294447898865,0.9282664656639099,1.6009438037872314,2.169459104537964,2.1499879360198975,0.01948515512049198,0.9238501787185669,1.465874195098877,0.0010000000474974513
0.9566426277160645,0.9991120100021362,2.464808225631714,2.4435667991638184,0.02126050740480423,0.9232615828514099,1.5632957220077515,2.04046368598938,2.0207133293151855,0.019767556339502335,0.8316937685012817,1.4215532541275024,0.0010000000474974513
0.9566426277160645,0.9989256262779236,2.4380524158477783,2.41646671295166,0.021608911454677582,0.9052475690841675,1.5545605421066284,1.7785639762878418,1.7593848705291748,0.019200420007109642,0.818530797958374,1.3256396055221558,0.0010000000474974513
0.9566426277160645,0.9987214803695679,2.358553409576416,2.3371055126190186,0.021473919972777367,0.8953871726989746,1.5289974212646484,1.7429778575897217,1.7192907333374023,0.02371697500348091,0.7737808227539062,1.310730218887329,0.0010000000474974513
0.9566426277160645,0.9984996914863586,2.2589645385742188,2.2376770973205566,0.02132093720138073,0.8796095252037048,1.4960689544677734,1.6324537992477417,1.609483003616333,0.02300495095551014,0.7478272914886475,1.267263412475586,0.0010000000474974513
0.9566426277160645,0.9982601404190063,2.291348457336426,2.2701969146728516,0.021187549456954002,0.8810440301895142,1.506508231163025,1.6142926216125488,1.587633728981018,0.026705406606197357,0.7422736883163452,1.259155511856079,0.0010000000474974513
0.9566426277160645,0.9980028867721558,2.2552003860473633,2.2336151599884033,0.021627703681588173,0.8680754899978638,1.4943039417266846,1.6224502325057983,1.5997288227081299,0.02276723086833954,0.7723585367202759,1.2643673419952393,0.0010000000474974513
0.9566426277160645,0.9977279305458069,2.196897029876709,2.1754496097564697,0.021493669599294662,0.8600578904151917,1.4750173091888428,1.660935401916504,1.640271544456482,0.0207119882106781,0.7645772695541382,1.2802603244781494,0.0010000000474974513
0.9566426277160645,0.9974353313446045,2.0971503257751465,2.0753376483917236,0.02186962217092514,0.8449049592018127,1.4401386976242065,1.604842185974121,1.5810967683792114,0.02380581572651863,0.7217978835105896,1.256453514099121,0.0010000000474974513
0.9566426277160645,0.9971250891685486,2.076442003250122,2.0545642375946045,0.021938882768154144,0.8459436297416687,1.433635950088501,1.7018176317214966,1.6759201288223267,0.025972718372941017,0.7401791214942932,1.2940171957015991,0.0010000000474974513
0.9566426277160645,0.9967971444129944,2.0484936237335205,2.0261924266815186,0.02237292379140854,0.8421360850334167,1.42355477809906,1.7405558824539185,1.7139701843261719,0.026670893654227257,0.7998073697090149,1.3097742795944214,0.0010000000474974513
0.9566426277160645,0.9964516162872314,2.079542875289917,2.0573105812072754,0.022312643006443977,0.8378140926361084,1.4346048831939697,1.44367516040802,1.4198654890060425,0.0238947756588459,0.7034264802932739,1.1920361518859863,0.0010000000474974513
0.9566426277160645,0.996088445186615,1.9947519302368164,1.972546100616455,0.0222927276045084,0.8243284225463867,1.403590202331543,1.4043608903884888,1.3805724382400513,0.023881232365965843,0.6952404975891113,1.1761318445205688,0.0010000000474974513
0.9566426277160645,0.995707631111145,1.984822154045105,1.9624723196029663,0.02244630828499794,0.822037398815155,1.4009071588516235,1.5731854438781738,1.5500149726867676,0.023270122706890106,0.7187337279319763,1.2467981576919556,0.0010000000474974513
0.9566426277160645,0.9953092336654663,2.0042130947113037,1.9822312593460083,0.022083928808569908,0.8189446926116943,1.4080699682235718,1.6079665422439575,1.5792162418365479,0.028885306790471077,0.7391833662986755,1.258005976676941,0.0010000000474974513
0.9566426277160645,0.9948933124542236,1.9571161270141602,1.9345357418060303,0.022696489468216896,0.8067215085029602,1.3910573720932007,1.3477156162261963,1.3215404748916626,0.026308909058570862,0.6833034753799438,1.1515551805496216,0.0010000000474974513
0.9566426277160645,0.9944597482681274,1.9060420989990234,1.8833342790603638,0.02283623442053795,0.8024107813835144,1.3724857568740845,1.5688667297363281,1.5503356456756592,0.018633738160133362,0.7891790866851807,1.2469027042388916,0.0010000000474974513
0.9566426277160645,0.9940086603164673,1.9783414602279663,1.9556069374084473,0.022870216518640518,0.8089714646339417,1.3986573219299316,1.7010520696640015,1.6801143884658813,0.021063320338726044,0.7609057426452637,1.2980620861053467,0.0010000000474974513
0.9566426277160645,0.9935400485992432,1.9229358434677124,1.9002259969711304,0.022855931892991066,0.8037450909614563,1.3786455392837524,1.323531985282898,1.303171157836914,0.020493093878030777,0.6903841495513916,1.1432523727416992,0.0010000000474974513
0.9566426277160645,0.9930539727210999,1.8744570016860962,1.8515055179595947,0.0231133084744215,0.7895376682281494,1.3608641624450684,1.6078542470932007,1.5871338844299316,0.020865578204393387,0.759971022605896,1.2616205215454102,0.0010000000474974513
0.9566426277160645,0.9925503134727478,1.8939193487167358,1.8709858655929565,0.023107655346393585,0.7909485101699829,1.3680133819580078,1.4188685417175293,1.3994954824447632,0.01951718144118786,0.7337874174118042,1.184514045715332,0.0010000000474974513
0.9566426277160645,0.9920292496681213,1.8524069786071777,1.8298155069351196,0.02277252823114395,0.8004854321479797,1.3528558015823364,1.3993794918060303,1.3745849132537842,0.024994269013404846,0.6833953261375427,1.1742626428604126,0.0010000000474974513
0.9566426277160645,0.9914907217025757,1.8539091348648071,1.830817699432373,0.023290524259209633,0.7845989465713501,1.3531924486160278,1.5537172555923462,1.5277769565582275,0.02616290934383869,0.681075930595398,1.2378261089324951,0.0010000000474974513
0.9566426277160645,0.9909347891807556,1.7987104654312134,1.7757840156555176,0.02313559502363205,0.779136061668396,1.3326669931411743,1.3423000574111938,1.3215901851654053,0.020899079740047455,0.6781691312789917,1.151174783706665,0.0010000000474974513
0.9566426277160645,0.9903613924980164,1.8257862329483032,1.8028006553649902,0.023208631202578545,0.7766135931015015,1.3429250717163086,2.3218655586242676,2.3004953861236572,0.021578025072813034,0.7856282591819763,1.515944242477417,0.0010000000474974513
0.9566426277160645,0.9897706508636475,1.7930129766464233,1.770056128501892,0.02319258265197277,0.7821474075317383,1.3306232690811157,1.670647382736206,1.6481276750564575,0.02275191619992256,0.7749560475349426,1.2852987051010132,0.0010000000474974513
0.9566426277160645,0.9891625642776489,1.7446016073226929,1.7216367721557617,0.023213941603899002,0.7694507837295532,1.3119021654129028,1.4069867134094238,1.3842543363571167,0.02298133261501789,0.7083572745323181,1.1780824661254883,0.0010000000474974513
0.9566426277160645,0.988537073135376,1.7810686826705933,1.7580021619796753,0.023334383964538574,0.7688927054405212,1.326020359992981,1.5300999879837036,1.5082324743270874,0.02212209813296795,0.7468145489692688,1.229821801185608,0.0010000000474974513
0.9566426277160645,0.9878943562507629,1.7738438844680786,1.7507356405258179,0.023390106856822968,0.7681679129600525,1.3223708868026733,1.3247511386871338,1.2992169857025146,0.025847068056464195,0.6819581985473633,1.1412676572799683,0.0010000000474974513
0.9566426277160645,0.9872342944145203,1.791537880897522,1.7683874368667603,0.023448411375284195,0.7683015465736389,1.3298035860061646,1.3735460042953491,1.3468900918960571,0.02700052596628666,0.6617129445075989,1.1619937419891357,0.0010000000474974513
0.9566426277160645,0.9865569472312927,1.692272424697876,1.6690787076950073,0.023509297519922256,0.7667852640151978,1.2921478748321533,1.3044939041137695,1.2812646627426147,0.023545177653431892,0.6889252066612244,1.1337764263153076,0.0010000000474974513
0.9566426277160645,0.9858624339103699,1.6834824085235596,1.6602250337600708,0.023592019453644753,0.7540544867515564,1.2887203693389893,1.3258713483810425,1.2996159791946411,0.026632146909832954,0.6917334198951721,1.1415799856185913,0.0010000000474974513
0.9566426277160645,0.9851506948471069,1.681984543800354,1.659001350402832,0.02332993596792221,0.7577351331710815,1.2882122993469238,1.1174471378326416,1.0949647426605225,0.022821221500635147,0.6288437247276306,1.047619342803955,0.0010000000474974513
0.9566426277160645,0.9844217300415039,1.740206003189087,1.7168598175048828,0.023715604096651077,0.7568983435630798,1.3073391914367676,1.32285475730896,1.3021559715270996,0.021026059985160828,0.6820353865623474,1.1426342725753784,0.0010000000474974513
0.9566426277160645,0.9836756587028503,1.7402235269546509,1.7167364358901978,0.02387898601591587,0.7605196833610535,1.3104676008224487,1.2108153104782104,1.1822179555892944,0.029072226956486702,0.6353263258934021,1.0889347791671753,0.0010000000474974513
0.9566426277160645,0.9829124808311462,1.6585993766784668,1.635249376296997,0.02375579997897148,0.7505375146865845,1.278828501701355,1.1231701374053955,1.1015644073486328,0.0219811350107193,0.6398683190345764,1.0510817766189575,0.0010000000474974513
0.9566426277160645,0.9821321368217468,1.6844786405563354,1.6609077453613281,0.024000221863389015,0.7447056770324707,1.2889761924743652,1.280075192451477,1.2593779563903809,0.02107366919517517,0.6673134565353394,1.123883843421936,0.0010000000474974513
0.9566426277160645,0.9813348054885864,1.7467151880264282,1.7234922647476196,0.02366524375975132,0.7568198442459106,1.3128701448440552,1.267432451248169,1.2451261281967163,0.022730635479092598,0.6566619873046875,1.117394208908081,0.0010000000474974513
0.9566426277160645,0.9805204272270203,1.678647518157959,1.655550479888916,0.023555664345622063,0.7496265769004822,1.2868133783340454,1.299247145652771,1.2711683511734009,0.028636502102017403,0.6549324989318848,1.1286882162094116,0.0010000000474974513
0.9566426277160645,0.9796890616416931,1.6668007373809814,1.6432180404663086,0.024072634056210518,0.7453212141990662,1.2818996906280518,1.2184199094772339,1.1975433826446533,0.021308839321136475,0.6529834866523743,1.0959311723709106,0.0010000000474974513
0.9566426277160645,0.978840708732605,1.5837222337722778,1.5603530406951904,0.02387348562479019,0.7356171607971191,1.2492964267730713,1.297634243965149,1.2712364196777344,0.02696835622191429,0.6389383673667908,1.1291592121124268,0.0010000000474974513
0.9566426277160645,0.9779754281044006,1.616316795349121,1.5926324129104614,0.02421777881681919,0.7329047918319702,1.2620048522949219,1.1200498342514038,1.1002109050750732,0.020285727456212044,0.635116457939148,1.0501210689544678,0.0010000000474974513
0.9566426277160645,0.9770932793617249,1.6773006916046143,1.653786301612854,0.024066122248768806,0.748182475566864,1.2862194776535034,1.464613437652588,1.4390573501586914,0.026155127212405205,0.6822572350502014,1.2012933492660522,0.0010000000474974513
0.9566426277160645,0.9761942625045776,1.5239733457565308,1.5004605054855347,0.024086186662316322,0.7269620299339294,1.2248215675354004,1.1354660987854004,1.1137627363204956,0.0222324226051569,0.6353396773338318,1.0570093393325806,0.0010000000474974513
0.9566426277160645,0.975278377532959,1.619174599647522,1.5957107543945312,0.0240598414093256,0.7330977320671082,1.263299584388733,1.278260350227356,1.2573463916778564,0.0214440505951643,0.6488149762153625,1.1230709552764893,0.0010000000474974513
